"id","name","date","year","datetime","lat","lon","status","max_wind","min_pressure","landfall"
"AL062006","ERNESTO",2006-08-28,2006,2006-08-28 12:00:00,20,-75.6,"TS",35,1005,0
"AL062006","ERNESTO",2006-08-28,2006,2006-08-28 18:00:00,20.8,-76.4,"TS",35,1007,0
"AL062006","ERNESTO",2006-08-29,2006,2006-08-29,21.6,-77.4,"TS",35,1007,0
"AL062006","ERNESTO",2006-08-29,2006,2006-08-29 06:00:00,22.4,-78.5,"TS",40,1006,0
"AL062006","ERNESTO",2006-08-29,2006,2006-08-29 12:00:00,23.2,-79.3,"TS",40,1006,0
"AL062006","ERNESTO",2006-08-29,2006,2006-08-29 18:00:00,23.9,-79.9,"TS",40,1005,0
"AL062006","ERNESTO",2006-08-30,2006,2006-08-30,24.7,-80.4,"TS",40,1004,0
"AL062006","ERNESTO",2006-08-30,2006,2006-08-30 03:00:00,24.9,-80.6,"TS",40,1003,0
"AL062006","ERNESTO",2006-08-30,2006,2006-08-30 05:00:00,25.2,-80.7,"TS",40,1003,0
"AL062006","ERNESTO",2006-08-30,2006,2006-08-30 06:00:00,25.3,-80.8,"TS",40,1003,0
"AL062006","ERNESTO",2006-08-30,2006,2006-08-30 12:00:00,26.1,-81,"TS",35,1002,0
"AL062006","ERNESTO",2006-08-30,2006,2006-08-30 18:00:00,27,-80.9,"TS",35,1001,0
"AL062006","ERNESTO",2006-08-31,2006,2006-08-31,28.1,-80.7,"TS",35,1000,0
"AL062006","ERNESTO",2006-08-31,2006,2006-08-31 06:00:00,29.4,-80.4,"TS",45,999,0
"AL062006","ERNESTO",2006-08-31,2006,2006-08-31 12:00:00,30.6,-79.9,"TS",55,995,0
"AL062006","ERNESTO",2006-08-31,2006,2006-08-31 18:00:00,31.9,-79.2,"TS",60,993,0
"AL062006","ERNESTO",2006-09-01,2006,2006-09-01,33.2,-78.4,"TS",60,988,0
"AL062006","ERNESTO",2006-09-01,2006,2006-09-01 03:04:00,33.9,-78.1,"TS",60,985,0
"AL062006","ERNESTO",2006-09-01,2006,2006-09-01 06:00:00,34.5,-78,"TS",50,985,0
"AL062006","ERNESTO",2006-09-01,2006,2006-09-01 12:00:00,35.8,-77.6,"TD",30,991,0
"AL062006","ERNESTO",2006-09-01,2006,2006-09-01 18:00:00,36.6,-77.2,"EX",40,997,0
"AL062006","ERNESTO",2006-09-02,2006,2006-09-02,37.1,-77,"EX",40,1002,0
"AL062006","ERNESTO",2006-09-02,2006,2006-09-02 06:00:00,37.6,-76.8,"EX",40,1005,0
"AL062006","ERNESTO",2006-09-02,2006,2006-09-02 12:00:00,38.2,-76.7,"EX",40,1007,0
"AL062006","ERNESTO",2006-09-02,2006,2006-09-02 18:00:00,38.9,-76.7,"EX",40,1010,0
"AL062006","ERNESTO",2006-09-03,2006,2006-09-03,39.9,-76.7,"EX",35,1012,0
"AL062006","ERNESTO",2006-09-03,2006,2006-09-03 06:00:00,41.3,-77.1,"EX",25,1014,0
"AL062006","ERNESTO",2006-09-03,2006,2006-09-03 12:00:00,43.1,-77.5,"EX",20,1014,0
"AL062006","ERNESTO",2006-09-03,2006,2006-09-03 18:00:00,44.5,-77,"EX",20,1015,0
"AL062006","ERNESTO",2006-09-04,2006,2006-09-04,45.6,-75.8,"EX",20,1015,0
"AL062006","ERNESTO",2006-09-04,2006,2006-09-04 06:00:00,46.5,-74.4,"EX",20,1014,0
"AL072006","FLORENCE",2006-09-03,2006,2006-09-03 18:00:00,14.1,-39.4,"TD",30,1007,0
"AL072006","FLORENCE",2006-09-04,2006,2006-09-04,14.7,-40,"TD",30,1007,0
"AL072006","FLORENCE",2006-09-04,2006,2006-09-04 06:00:00,15.4,-41,"TD",30,1007,0
"AL072006","FLORENCE",2006-09-04,2006,2006-09-04 12:00:00,16,-42.3,"TD",30,1007,0
"AL072006","FLORENCE",2006-09-04,2006,2006-09-04 18:00:00,16.4,-43.5,"TD",30,1007,0
"AL072006","FLORENCE",2006-09-05,2006,2006-09-05,16.6,-44.8,"TD",30,1007,0
"AL072006","FLORENCE",2006-09-05,2006,2006-09-05 06:00:00,16.8,-46.1,"TS",35,1007,0
"AL072006","FLORENCE",2006-09-05,2006,2006-09-05 12:00:00,17,-46.9,"TS",35,1005,0
"AL072006","FLORENCE",2006-09-05,2006,2006-09-05 18:00:00,17.3,-47.8,"TS",40,1003,0
"AL072006","FLORENCE",2006-09-06,2006,2006-09-06,17.6,-48.6,"TS",40,1003,0
"AL072006","FLORENCE",2006-09-06,2006,2006-09-06 06:00:00,18.1,-49.7,"TS",40,1003,0
"AL072006","FLORENCE",2006-09-06,2006,2006-09-06 12:00:00,18.5,-50.6,"TS",45,1003,0
"AL072006","FLORENCE",2006-09-06,2006,2006-09-06 18:00:00,19,-51.3,"TS",45,1000,0
"AL072006","FLORENCE",2006-09-07,2006,2006-09-07,19.3,-51.9,"TS",45,1000,0
"AL072006","FLORENCE",2006-09-07,2006,2006-09-07 06:00:00,19.6,-52.6,"TS",45,1000,0
"AL072006","FLORENCE",2006-09-07,2006,2006-09-07 12:00:00,19.9,-53.3,"TS",40,1002,0
"AL072006","FLORENCE",2006-09-07,2006,2006-09-07 18:00:00,20.3,-54.3,"TS",40,1002,0
"AL072006","FLORENCE",2006-09-08,2006,2006-09-08,20.9,-55.7,"TS",40,1002,0
"AL072006","FLORENCE",2006-09-08,2006,2006-09-08 06:00:00,21.5,-57.1,"TS",40,1002,0
"AL072006","FLORENCE",2006-09-08,2006,2006-09-08 12:00:00,21.7,-58.8,"TS",40,1002,0
"AL072006","FLORENCE",2006-09-08,2006,2006-09-08 18:00:00,21.9,-60.1,"TS",45,1000,0
"AL072006","FLORENCE",2006-09-09,2006,2006-09-09,22.7,-61,"TS",50,997,0
"AL072006","FLORENCE",2006-09-09,2006,2006-09-09 06:00:00,23.8,-62.3,"TS",50,993,0
"AL072006","FLORENCE",2006-09-09,2006,2006-09-09 12:00:00,24.4,-63.2,"TS",50,992,0
"AL072006","FLORENCE",2006-09-09,2006,2006-09-09 18:00:00,25.1,-64,"TS",50,991,0
"AL072006","FLORENCE",2006-09-10,2006,2006-09-10,26.2,-64.6,"TS",60,987,0
"AL072006","FLORENCE",2006-09-10,2006,2006-09-10 06:00:00,27.1,-65.3,"HU",70,980,0
"AL072006","FLORENCE",2006-09-10,2006,2006-09-10 12:00:00,28.1,-65.9,"HU",75,978,0
"AL072006","FLORENCE",2006-09-10,2006,2006-09-10 18:00:00,29.3,-66.1,"HU",80,976,0
"AL072006","FLORENCE",2006-09-11,2006,2006-09-11,30.4,-66.2,"HU",80,975,0
"AL072006","FLORENCE",2006-09-11,2006,2006-09-11 06:00:00,31.3,-66.2,"HU",70,977,0
"AL072006","FLORENCE",2006-09-11,2006,2006-09-11 12:00:00,32.4,-65.7,"HU",75,974,0
"AL072006","FLORENCE",2006-09-11,2006,2006-09-11 18:00:00,33.6,-65,"HU",75,974,0
"AL072006","FLORENCE",2006-09-12,2006,2006-09-12,34.9,-64.1,"HU",70,975,0
"AL072006","FLORENCE",2006-09-12,2006,2006-09-12 06:00:00,36.3,-63.2,"HU",65,976,0
"AL072006","FLORENCE",2006-09-12,2006,2006-09-12 12:00:00,37.4,-61.9,"HU",65,976,0
"AL072006","FLORENCE",2006-09-12,2006,2006-09-12 18:00:00,38.5,-60.2,"HU",65,977,0
"AL072006","FLORENCE",2006-09-13,2006,2006-09-13,40.6,-57.9,"EX",70,978,0
"AL072006","FLORENCE",2006-09-13,2006,2006-09-13 06:00:00,43.1,-56.3,"EX",70,972,0
"AL072006","FLORENCE",2006-09-13,2006,2006-09-13 12:00:00,45.5,-55.6,"EX",70,967,0
"AL072006","FLORENCE",2006-09-13,2006,2006-09-13 18:00:00,46.4,-54,"EX",70,963,0
"AL072006","FLORENCE",2006-09-14,2006,2006-09-14,47.6,-51.3,"EX",65,965,0
"AL072006","FLORENCE",2006-09-14,2006,2006-09-14 06:00:00,48.6,-48.3,"EX",60,967,0
"AL072006","FLORENCE",2006-09-14,2006,2006-09-14 12:00:00,49.2,-45.2,"EX",55,970,0
"AL072006","FLORENCE",2006-09-14,2006,2006-09-14 18:00:00,49.8,-42.6,"EX",50,976,0
"AL072006","FLORENCE",2006-09-15,2006,2006-09-15,50,-39.6,"EX",45,981,0
"AL072006","FLORENCE",2006-09-15,2006,2006-09-15 06:00:00,49.7,-35.8,"EX",45,982,0
"AL072006","FLORENCE",2006-09-15,2006,2006-09-15 12:00:00,49.5,-31.7,"EX",45,984,0
"AL072006","FLORENCE",2006-09-15,2006,2006-09-15 18:00:00,49.8,-27.5,"EX",40,986,0
"AL072006","FLORENCE",2006-09-16,2006,2006-09-16,50.6,-23.9,"EX",40,987,0
"AL072006","FLORENCE",2006-09-16,2006,2006-09-16 06:00:00,52.5,-21,"EX",40,987,0
"AL072006","FLORENCE",2006-09-16,2006,2006-09-16 12:00:00,54.6,-20.5,"EX",40,985,0
"AL072006","FLORENCE",2006-09-16,2006,2006-09-16 18:00:00,56.6,-20.5,"EX",40,983,0
"AL072006","FLORENCE",2006-09-17,2006,2006-09-17,58.2,-20.5,"EX",40,980,0
"AL072006","FLORENCE",2006-09-17,2006,2006-09-17 06:00:00,59.6,-20.6,"EX",40,980,0
"AL072006","FLORENCE",2006-09-17,2006,2006-09-17 12:00:00,60.9,-21.2,"EX",40,979,0
"AL072006","FLORENCE",2006-09-17,2006,2006-09-17 18:00:00,62,-22.5,"EX",45,978,0
"AL072006","FLORENCE",2006-09-18,2006,2006-09-18,62.6,-24.5,"EX",50,976,0
"AL072006","FLORENCE",2006-09-18,2006,2006-09-18 06:00:00,63,-26.5,"EX",50,977,0
"AL072006","FLORENCE",2006-09-18,2006,2006-09-18 12:00:00,63,-29,"EX",50,978,0
"AL072006","FLORENCE",2006-09-18,2006,2006-09-18 18:00:00,63,-31.4,"EX",50,979,0
"AL072006","FLORENCE",2006-09-19,2006,2006-09-19,62,-34,"EX",50,982,0
"AL082006","GORDON",2006-09-10,2006,2006-09-10 18:00:00,20.2,-53.8,"TD",25,1012,0
"AL082006","GORDON",2006-09-11,2006,2006-09-11,20.3,-54.5,"TD",30,1011,0
"AL082006","GORDON",2006-09-11,2006,2006-09-11 06:00:00,20.6,-55.3,"TD",30,1010,0
"AL082006","GORDON",2006-09-11,2006,2006-09-11 12:00:00,20.9,-56.3,"TS",35,1008,0
"AL082006","GORDON",2006-09-11,2006,2006-09-11 18:00:00,21.4,-57.1,"TS",40,1005,0
"AL082006","GORDON",2006-09-12,2006,2006-09-12,21.8,-57.6,"TS",50,1003,0
"AL082006","GORDON",2006-09-12,2006,2006-09-12 06:00:00,22.3,-58,"TS",50,1000,0
"AL082006","GORDON",2006-09-12,2006,2006-09-12 12:00:00,22.8,-58.2,"TS",50,998,0
"AL082006","GORDON",2006-09-12,2006,2006-09-12 18:00:00,23.4,-58.2,"TS",55,994,0
"AL082006","GORDON",2006-09-13,2006,2006-09-13,24,-58.1,"HU",65,987,0
"AL082006","GORDON",2006-09-13,2006,2006-09-13 06:00:00,24.7,-58,"HU",70,984,0
"AL082006","GORDON",2006-09-13,2006,2006-09-13 12:00:00,25.6,-57.9,"HU",80,980,0
"AL082006","GORDON",2006-09-13,2006,2006-09-13 18:00:00,26.5,-57.7,"HU",95,965,0
"AL082006","GORDON",2006-09-14,2006,2006-09-14,27.3,-57.4,"HU",105,955,0
"AL082006","GORDON",2006-09-14,2006,2006-09-14 06:00:00,28.2,-56.8,"HU",105,956,0
"AL082006","GORDON",2006-09-14,2006,2006-09-14 12:00:00,29.1,-56.2,"HU",105,956,0
"AL082006","GORDON",2006-09-14,2006,2006-09-14 18:00:00,29.8,-55.4,"HU",105,958,0
"AL082006","GORDON",2006-09-15,2006,2006-09-15,30.3,-54.6,"HU",100,960,0
"AL082006","GORDON",2006-09-15,2006,2006-09-15 06:00:00,30.8,-53.8,"HU",95,965,0
"AL082006","GORDON",2006-09-15,2006,2006-09-15 12:00:00,31.1,-53.5,"HU",85,973,0
"AL082006","GORDON",2006-09-15,2006,2006-09-15 18:00:00,31.1,-53.5,"HU",80,976,0
"AL082006","GORDON",2006-09-16,2006,2006-09-16,31.1,-53.5,"HU",75,980,0
"AL082006","GORDON",2006-09-16,2006,2006-09-16 06:00:00,31.2,-53.6,"HU",70,983,0
"AL082006","GORDON",2006-09-16,2006,2006-09-16 12:00:00,31.3,-53.8,"HU",65,987,0
"AL082006","GORDON",2006-09-16,2006,2006-09-16 18:00:00,31.5,-53.9,"HU",65,987,0
"AL082006","GORDON",2006-09-17,2006,2006-09-17,31.9,-53.8,"HU",65,987,0
"AL082006","GORDON",2006-09-17,2006,2006-09-17 06:00:00,32.4,-53.7,"HU",65,987,0
"AL082006","GORDON",2006-09-17,2006,2006-09-17 12:00:00,33.3,-53.3,"HU",70,983,0
"AL082006","GORDON",2006-09-17,2006,2006-09-17 18:00:00,34.1,-52.9,"HU",70,983,0
"AL082006","GORDON",2006-09-18,2006,2006-09-18,35,-52.1,"HU",75,981,0
"AL082006","GORDON",2006-09-18,2006,2006-09-18 06:00:00,36.1,-50.6,"HU",75,979,0
"AL082006","GORDON",2006-09-18,2006,2006-09-18 12:00:00,36.9,-48.7,"HU",80,976,0
"AL082006","GORDON",2006-09-18,2006,2006-09-18 18:00:00,37.5,-46.3,"HU",85,972,0
"AL082006","GORDON",2006-09-19,2006,2006-09-19,38,-43.3,"HU",85,972,0
"AL082006","GORDON",2006-09-19,2006,2006-09-19 06:00:00,38.1,-40.2,"HU",90,970,0
"AL082006","GORDON",2006-09-19,2006,2006-09-19 12:00:00,38,-37,"HU",80,977,0
"AL082006","GORDON",2006-09-19,2006,2006-09-19 18:00:00,37.8,-33.5,"HU",75,979,0
"AL082006","GORDON",2006-09-20,2006,2006-09-20,37.7,-29.9,"HU",70,980,0
"AL082006","GORDON",2006-09-20,2006,2006-09-20 06:00:00,37.6,-26.1,"HU",70,980,0
"AL082006","GORDON",2006-09-20,2006,2006-09-20 12:00:00,37.8,-22.6,"HU",65,983,0
"AL082006","GORDON",2006-09-20,2006,2006-09-20 18:00:00,38.5,-18.5,"HU",65,983,0
"AL082006","GORDON",2006-09-21,2006,2006-09-21,40.1,-14,"EX",60,984,0
"AL082006","GORDON",2006-09-21,2006,2006-09-21 06:00:00,43.8,-10.4,"EX",55,986,0
"AL082006","GORDON",2006-09-21,2006,2006-09-21 12:00:00,48.5,-9,"EX",55,982,0
"AL082006","GORDON",2006-09-21,2006,2006-09-21 18:00:00,52.5,-9.5,"EX",55,978,0
"AL082006","GORDON",2006-09-22,2006,2006-09-22,54.5,-10.5,"EX",60,975,0
"AL082006","GORDON",2006-09-22,2006,2006-09-22 06:00:00,57,-14,"EX",65,974,0
"AL082006","GORDON",2006-09-22,2006,2006-09-22 12:00:00,56.5,-18.5,"EX",55,976,0
"AL082006","GORDON",2006-09-22,2006,2006-09-22 18:00:00,56,-19.5,"EX",45,980,0
"AL082006","GORDON",2006-09-23,2006,2006-09-23,54.5,-20,"EX",45,982,0
"AL082006","GORDON",2006-09-23,2006,2006-09-23 06:00:00,52.5,-20,"EX",40,986,0
"AL082006","GORDON",2006-09-23,2006,2006-09-23 12:00:00,50.7,-17.7,"EX",35,993,0
"AL082006","GORDON",2006-09-23,2006,2006-09-23 18:00:00,49,-14.5,"EX",35,994,0
"AL082006","GORDON",2006-09-24,2006,2006-09-24,48,-10,"EX",30,995,0
"AL082006","GORDON",2006-09-24,2006,2006-09-24 06:00:00,48.5,-8.5,"EX",30,996,0
"AL082006","GORDON",2006-09-24,2006,2006-09-24 12:00:00,49,-8,"EX",30,998,0
"AL082006","GORDON",2006-09-24,2006,2006-09-24 18:00:00,50.5,-7.5,"EX",25,1001,0
"AL092006","HELENE",2006-09-12,2006,2006-09-12 12:00:00,11.9,-22,"TD",25,1007,0
"AL092006","HELENE",2006-09-12,2006,2006-09-12 18:00:00,11.9,-23.2,"TD",30,1007,0
"AL092006","HELENE",2006-09-13,2006,2006-09-13,11.9,-24.6,"TD",30,1007,0
"AL092006","HELENE",2006-09-13,2006,2006-09-13 06:00:00,12,-26.1,"TD",30,1007,0
"AL092006","HELENE",2006-09-13,2006,2006-09-13 12:00:00,12.2,-28,"TD",30,1007,0
"AL092006","HELENE",2006-09-13,2006,2006-09-13 18:00:00,12.5,-30,"TD",30,1006,0
"AL092006","HELENE",2006-09-14,2006,2006-09-14,12.9,-31.9,"TS",35,1005,0
"AL092006","HELENE",2006-09-14,2006,2006-09-14 06:00:00,13.2,-33.8,"TS",35,1005,0
"AL092006","HELENE",2006-09-14,2006,2006-09-14 12:00:00,13.6,-35.6,"TS",40,1003,0
"AL092006","HELENE",2006-09-14,2006,2006-09-14 18:00:00,14,-37,"TS",40,1003,0
"AL092006","HELENE",2006-09-15,2006,2006-09-15,14.4,-38.3,"TS",40,1002,0
"AL092006","HELENE",2006-09-15,2006,2006-09-15 06:00:00,14.8,-39.6,"TS",45,1000,0
"AL092006","HELENE",2006-09-15,2006,2006-09-15 12:00:00,15.5,-40.8,"TS",50,997,0
"AL092006","HELENE",2006-09-15,2006,2006-09-15 18:00:00,16.2,-42.1,"TS",55,995,0
"AL092006","HELENE",2006-09-16,2006,2006-09-16,17,-43.3,"TS",60,992,0
"AL092006","HELENE",2006-09-16,2006,2006-09-16 06:00:00,17.7,-44.3,"TS",60,990,0
"AL092006","HELENE",2006-09-16,2006,2006-09-16 12:00:00,18.4,-45.3,"HU",65,987,0
"AL092006","HELENE",2006-09-16,2006,2006-09-16 18:00:00,18.9,-46.2,"HU",65,986,0
"AL092006","HELENE",2006-09-17,2006,2006-09-17,19.4,-47.1,"HU",70,983,0
"AL092006","HELENE",2006-09-17,2006,2006-09-17 06:00:00,19.9,-47.9,"HU",75,979,0
"AL092006","HELENE",2006-09-17,2006,2006-09-17 12:00:00,20.3,-48.4,"HU",80,976,0
"AL092006","HELENE",2006-09-17,2006,2006-09-17 18:00:00,20.8,-48.8,"HU",90,970,0
"AL092006","HELENE",2006-09-18,2006,2006-09-18,21.4,-49.1,"HU",100,962,0
"AL092006","HELENE",2006-09-18,2006,2006-09-18 06:00:00,22,-49.4,"HU",105,955,0
"AL092006","HELENE",2006-09-18,2006,2006-09-18 12:00:00,22.7,-49.7,"HU",105,958,0
"AL092006","HELENE",2006-09-18,2006,2006-09-18 18:00:00,23.6,-50.4,"HU",95,962,0
"AL092006","HELENE",2006-09-19,2006,2006-09-19,24,-51,"HU",95,962,0
"AL092006","HELENE",2006-09-19,2006,2006-09-19 06:00:00,24.3,-51.7,"HU",95,960,0
"AL092006","HELENE",2006-09-19,2006,2006-09-19 12:00:00,24.4,-52.5,"HU",95,958,0
"AL092006","HELENE",2006-09-19,2006,2006-09-19 18:00:00,24.4,-53.5,"HU",90,956,0
"AL092006","HELENE",2006-09-20,2006,2006-09-20,24.5,-54.4,"HU",90,958,0
"AL092006","HELENE",2006-09-20,2006,2006-09-20 06:00:00,24.9,-55.2,"HU",90,958,0
"AL092006","HELENE",2006-09-20,2006,2006-09-20 12:00:00,25.4,-56,"HU",90,959,0
"AL092006","HELENE",2006-09-20,2006,2006-09-20 18:00:00,25.9,-56.7,"HU",80,960,0
"AL092006","HELENE",2006-09-21,2006,2006-09-21,26.8,-57,"HU",80,962,0
"AL092006","HELENE",2006-09-21,2006,2006-09-21 06:00:00,27.8,-57,"HU",75,964,0
"AL092006","HELENE",2006-09-21,2006,2006-09-21 12:00:00,29,-57,"HU",75,968,0
"AL092006","HELENE",2006-09-21,2006,2006-09-21 18:00:00,30.2,-57,"HU",75,970,0
"AL092006","HELENE",2006-09-22,2006,2006-09-22,31.4,-56.6,"HU",75,970,0
"AL092006","HELENE",2006-09-22,2006,2006-09-22 06:00:00,32.5,-55.9,"HU",70,970,0
"AL092006","HELENE",2006-09-22,2006,2006-09-22 12:00:00,33.6,-55.1,"HU",70,970,0
"AL092006","HELENE",2006-09-22,2006,2006-09-22 18:00:00,34.9,-53.7,"HU",70,968,0
"AL092006","HELENE",2006-09-23,2006,2006-09-23,35.7,-51.7,"HU",75,964,0
"AL092006","HELENE",2006-09-23,2006,2006-09-23 06:00:00,36.4,-49.6,"HU",80,962,0
"AL092006","HELENE",2006-09-23,2006,2006-09-23 12:00:00,37.1,-47.5,"HU",80,962,0
"AL092006","HELENE",2006-09-23,2006,2006-09-23 18:00:00,37.7,-45.4,"HU",75,963,0
"AL092006","HELENE",2006-09-24,2006,2006-09-24,38.6,-43.2,"HU",70,964,0
"AL092006","HELENE",2006-09-24,2006,2006-09-24 06:00:00,39.5,-40.9,"HU",65,964,0
"AL092006","HELENE",2006-09-24,2006,2006-09-24 12:00:00,40.6,-38.2,"HU",65,964,0
"AL092006","HELENE",2006-09-24,2006,2006-09-24 18:00:00,42,-35.9,"EX",65,964,0
"AL092006","HELENE",2006-09-25,2006,2006-09-25,43.2,-34.7,"EX",65,964,0
"AL092006","HELENE",2006-09-25,2006,2006-09-25 06:00:00,44.1,-33.3,"EX",65,966,0
"AL092006","HELENE",2006-09-25,2006,2006-09-25 12:00:00,44.7,-31.7,"EX",60,968,0
"AL092006","HELENE",2006-09-25,2006,2006-09-25 18:00:00,44.9,-29.8,"EX",55,972,0
"AL092006","HELENE",2006-09-26,2006,2006-09-26,45,-27.6,"EX",50,977,0
"AL092006","HELENE",2006-09-26,2006,2006-09-26 06:00:00,45.5,-25.2,"EX",50,980,0
"AL092006","HELENE",2006-09-26,2006,2006-09-26 12:00:00,46,-22.7,"EX",50,984,0
"AL092006","HELENE",2006-09-26,2006,2006-09-26 18:00:00,47.2,-20.1,"EX",45,986,0
"AL092006","HELENE",2006-09-27,2006,2006-09-27,49,-17,"EX",45,988,0
"AL092006","HELENE",2006-09-27,2006,2006-09-27 06:00:00,51.3,-13.3,"EX",45,988,0
"AL092006","HELENE",2006-09-27,2006,2006-09-27 12:00:00,53.9,-10.1,"EX",40,988,0
"AL092006","HELENE",2006-09-27,2006,2006-09-27 18:00:00,56.3,-7.6,"EX",40,988,0
"AL102006","ISAAC",2006-09-27,2006,2006-09-27 18:00:00,26.1,-52.6,"TD",30,1012,0
"AL102006","ISAAC",2006-09-28,2006,2006-09-28,26.8,-53.4,"TD",30,1012,0
"AL102006","ISAAC",2006-09-28,2006,2006-09-28 06:00:00,27.4,-54,"TS",35,1008,0
"AL102006","ISAAC",2006-09-28,2006,2006-09-28 12:00:00,28,-54.4,"TS",40,1006,0
"AL102006","ISAAC",2006-09-28,2006,2006-09-28 18:00:00,28.6,-54.6,"TS",40,1006,0
"AL102006","ISAAC",2006-09-29,2006,2006-09-29,28.9,-54.9,"TS",40,1006,0
"AL102006","ISAAC",2006-09-29,2006,2006-09-29 06:00:00,29,-55.4,"TS",40,1006,0
"AL102006","ISAAC",2006-09-29,2006,2006-09-29 12:00:00,29.2,-55.8,"TS",45,1003,0
"AL102006","ISAAC",2006-09-29,2006,2006-09-29 18:00:00,29.5,-56.5,"TS",50,1000,0
"AL102006","ISAAC",2006-09-30,2006,2006-09-30,29.8,-57.1,"TS",60,997,0
"AL102006","ISAAC",2006-09-30,2006,2006-09-30 06:00:00,30.1,-57.7,"TS",60,995,0
"AL102006","ISAAC",2006-09-30,2006,2006-09-30 12:00:00,30.6,-58.5,"HU",65,992,0
"AL102006","ISAAC",2006-09-30,2006,2006-09-30 18:00:00,31.3,-59.2,"HU",70,989,0
"AL102006","ISAAC",2006-10-01,2006,2006-10-01,32,-59.8,"HU",75,987,0
"AL102006","ISAAC",2006-10-01,2006,2006-10-01 06:00:00,32.8,-60.2,"HU",75,985,0
"AL102006","ISAAC",2006-10-01,2006,2006-10-01 12:00:00,33.8,-60.3,"HU",70,986,0
"AL102006","ISAAC",2006-10-01,2006,2006-10-01 18:00:00,35.2,-60.3,"HU",70,987,0
"AL102006","ISAAC",2006-10-02,2006,2006-10-02,37.2,-59.6,"HU",65,988,0
"AL102006","ISAAC",2006-10-02,2006,2006-10-02 06:00:00,39.8,-58,"HU",65,989,0
"AL102006","ISAAC",2006-10-02,2006,2006-10-02 12:00:00,42.5,-56.2,"TS",60,990,0
"AL102006","ISAAC",2006-10-02,2006,2006-10-02 18:00:00,45.5,-53.7,"TS",55,995,0
"AL102006","ISAAC",2006-10-03,2006,2006-10-03,47.6,-51,"EX",55,996,0
"AL102006","ISAAC",2006-10-03,2006,2006-10-03 06:00:00,48.6,-49,"EX",45,998,0
"AL102006","ISAAC",2006-10-03,2006,2006-10-03 12:00:00,49.5,-47,"EX",35,1000,0
"AL012007","ANDREA",2007-05-06,2007,2007-05-06 12:00:00,35.5,-74,"EX",35,1012,0
"AL012007","ANDREA",2007-05-06,2007,2007-05-06 18:00:00,35,-73,"EX",40,1009,0
"AL012007","ANDREA",2007-05-07,2007,2007-05-07,34.3,-71.7,"EX",50,1005,0
"AL012007","ANDREA",2007-05-07,2007,2007-05-07 06:00:00,33.3,-72.3,"EX",65,998,0
"AL012007","ANDREA",2007-05-07,2007,2007-05-07 12:00:00,32.3,-73.1,"EX",65,998,0
"AL012007","ANDREA",2007-05-07,2007,2007-05-07 18:00:00,31.5,-74,"EX",65,998,0
"AL012007","ANDREA",2007-05-08,2007,2007-05-08,31,-74.9,"EX",55,1000,0
"AL012007","ANDREA",2007-05-08,2007,2007-05-08 06:00:00,30.7,-76,"EX",50,1001,0
"AL012007","ANDREA",2007-05-08,2007,2007-05-08 12:00:00,30.4,-77.2,"EX",50,1001,0
"AL012007","ANDREA",2007-05-08,2007,2007-05-08 18:00:00,30.4,-77.9,"EX",50,1001,0
"AL012007","ANDREA",2007-05-09,2007,2007-05-09,30.6,-78.3,"EX",50,1001,0
"AL012007","ANDREA",2007-05-09,2007,2007-05-09 06:00:00,30.8,-78.7,"SS",50,1001,0
"AL012007","ANDREA",2007-05-09,2007,2007-05-09 12:00:00,30.9,-79.2,"SS",45,1003,0
"AL012007","ANDREA",2007-05-09,2007,2007-05-09 18:00:00,30.9,-79.6,"SS",40,1003,0
"AL012007","ANDREA",2007-05-10,2007,2007-05-10,30.7,-79.8,"SS",40,1003,0
"AL012007","ANDREA",2007-05-10,2007,2007-05-10 06:00:00,30.5,-79.9,"SS",35,1003,0
"AL012007","ANDREA",2007-05-10,2007,2007-05-10 12:00:00,30.1,-79.9,"SD",30,1003,0
"AL012007","ANDREA",2007-05-10,2007,2007-05-10 18:00:00,29.7,-79.8,"SD",30,1003,0
"AL012007","ANDREA",2007-05-11,2007,2007-05-11,29.4,-79.8,"SD",30,1004,0
"AL012007","ANDREA",2007-05-11,2007,2007-05-11 06:00:00,29.1,-79.8,"LO",30,1004,0
"AL012007","ANDREA",2007-05-11,2007,2007-05-11 12:00:00,28.8,-79.7,"LO",25,1005,0
"AL012007","ANDREA",2007-05-11,2007,2007-05-11 18:00:00,28.5,-79.5,"LO",25,1005,0
"AL012007","ANDREA",2007-05-12,2007,2007-05-12,28.5,-79.1,"LO",25,1006,0
"AL012007","ANDREA",2007-05-12,2007,2007-05-12 06:00:00,28.8,-78.8,"LO",25,1006,0
"AL012007","ANDREA",2007-05-12,2007,2007-05-12 12:00:00,29.1,-78.5,"LO",25,1006,0
"AL012007","ANDREA",2007-05-12,2007,2007-05-12 18:00:00,29.4,-78,"LO",25,1006,0
"AL012007","ANDREA",2007-05-13,2007,2007-05-13,29.7,-77.2,"LO",25,1006,0
"AL012007","ANDREA",2007-05-13,2007,2007-05-13 06:00:00,30.1,-76,"LO",25,1006,0
"AL012007","ANDREA",2007-05-13,2007,2007-05-13 12:00:00,30.8,-74.2,"LO",25,1007,0
"AL012007","ANDREA",2007-05-13,2007,2007-05-13 18:00:00,31.4,-71.9,"LO",25,1007,0
"AL012007","ANDREA",2007-05-14,2007,2007-05-14,31.8,-69.4,"LO",25,1007,0
